OperatorID,Standorte,Ladesaeulen,Plugs,ErneuerbareEnergie_Prozent,Datum
CH*GFT,81,489,489,,2024-09-23
CH*HER,1,1,4,,2024-09-23
CH*ION,10,58,58,,2024-09-23
CH*LIDL,46,46,138,,2024-09-23
CH*MIG,147,503,503,5.0,2024-09-23
CH*MOBILECHARGE,34,96,96,3.0,2024-09-23
CH*MOBIMOEMOBILITY,4,8,8,,2024-09-23
CH*PACEMOBILITY,1,1,1,,2024-09-23
CH*PARKCHARGE,3,5,5,,2024-09-23
CH*REP,177,498,498,41.0,2024-09-23
CH*SCH,54,118,118,,2024-09-23
CH*SCHARGE,2,2,2,,2024-09-23
CH*SHE,248,452,707,,2024-09-23
CH*SWISSCHARGE,1150,3319,3396,,2024-09-23
CH*TAE,1,131,131,,2024-09-23
CH*TES,34,416,416,,2024-09-23
CHEVP,1275,2912,5338,,2024-09-23
CH*AIL,5,25,25,8.0,2024-09-24
CH*AVIA,1,1,2,,2024-09-24
CH*CCC,72,194,194,,2024-09-24
CH*CPI,14,37,38,,2024-09-24
CH*DIE,1,1,2,,2024-09-24
CH*EBS,6,6,19,,2024-09-24
CH*ECU,1184,1547,1547,,2024-09-24
CH*ENMOBILECHARGE,21,46,46,,2024-09-24
CH*EVAEMOBILITAET,2,4,4,,2024-09-24
CH*EWACHARGE,13,31,31,58.0,2024-09-24
CH*EWD,8,8,24,,2024-09-24
CH*EWO,7,7,11,,2024-09-24
CH*FASTNED,9,40,58,100.0,2024-09-24
CH*GFT,81,489,489,,2024-09-24
CH*HER,1,1,4,,2024-09-24
CH*ION,10,58,58,,2024-09-24
CH*LIDL,46,46,138,,2024-09-24
CH*MIG,147,503,503,5.0,2024-09-24
CH*MOBILECHARGE,34,96,96,3.0,2024-09-24
CH*MOBIMOEMOBILITY,4,8,8,,2024-09-24
CH*PACEMOBILITY,1,1,1,,2024-09-24
CH*PARKCHARGE,3,5,5,,2024-09-24
CH*REP,177,498,498,41.0,2024-09-24
CH*SCH,54,118,118,,2024-09-24
CH*SCHARGE,2,2,2,,2024-09-24
CH*SHE,248,452,707,,2024-09-24
CH*SWISSCHARGE,1151,3320,3396,,2024-09-24
CH*TAE,1,131,131,,2024-09-24
CH*TES,34,416,416,,2024-09-24
CHEVP,1276,2915,5344,,2024-09-24
CH*AIL,5,25,25,8.0,2024-09-25
CH*AVIA,1,1,2,,2024-09-25
CH*CCC,288,399,399,,2024-09-25
CH*CPI,14,37,38,,2024-09-25
CH*DIE,1,1,2,,2024-09-25
CH*EBS,6,6,19,,2024-09-25
CH*ECU,1184,1547,1547,,2024-09-25
CH*ENMOBILECHARGE,21,46,46,,2024-09-25
CH*EVAEMOBILITAET,2,4,4,,2024-09-25
CH*EWACHARGE,13,31,31,58.0,2024-09-25
CH*EWD,8,8,24,,2024-09-25
CH*EWO,7,7,11,,2024-09-25
CH*FASTNED,9,40,58,100.0,2024-09-25
CH*GFT,81,489,489,,2024-09-25
CH*HER,1,1,4,,2024-09-25
CH*ION,10,58,58,,2024-09-25
CH*LIDL,46,46,138,,2024-09-25
CH*MIG,147,504,504,5.0,2024-09-25
CH*MOBILECHARGE,34,96,96,3.0,2024-09-25
CH*MOBIMOEMOBILITY,4,8,8,,2024-09-25
CH*PACEMOBILITY,1,1,1,,2024-09-25
CH*PARKCHARGE,3,5,5,,2024-09-25
CH*REP,177,498,498,41.0,2024-09-25
CH*SCH,54,118,118,,2024-09-25
CH*SCHARGE,2,2,2,,2024-09-25
CH*SHE,249,454,709,,2024-09-25
CH*SWISSCHARGE,1151,3336,3412,,2024-09-25
CH*TAE,1,131,131,,2024-09-25
CH*TES,34,416,416,,2024-09-25
CHEVP,1260,2880,5273,,2024-09-25
CH*AIL,5,25,25,8.0,2024-09-26
CH*AVIA,1,1,2,,2024-09-26
CH*CCC,577,1184,1184,,2024-09-26
CH*CPI,14,37,38,,2024-09-26
CH*DIE,1,1,2,,2024-09-26
CH*EBS,6,6,19,,2024-09-26
CH*ECU,1184,1547,1547,,2024-09-26
CH*ENMOBILECHARGE,21,46,46,,2024-09-26
CH*EVAEMOBILITAET,2,4,4,,2024-09-26
CH*EWACHARGE,13,31,31,58.0,2024-09-26
CH*EWD,8,8,24,,2024-09-26
CH*EWO,7,7,11,,2024-09-26
CH*FASTNED,9,40,58,100.0,2024-09-26
CH*GFT,81,489,489,,2024-09-26
CH*HER,1,1,4,,2024-09-26
CH*ION,10,58,58,,2024-09-26
CH*LIDL,46,46,138,,2024-09-26
CH*MIG,147,501,501,5.0,2024-09-26
CH*MOBILECHARGE,34,96,96,3.0,2024-09-26
CH*MOBIMOEMOBILITY,4,8,8,,2024-09-26
CH*PACEMOBILITY,1,1,1,,2024-09-26
CH*PARKCHARGE,3,5,5,,2024-09-26
CH*REP,177,498,498,41.0,2024-09-26
CH*SCH,54,118,118,,2024-09-26
CH*SCHARGE,2,2,2,,2024-09-26
CH*SHE,253,464,727,,2024-09-26
CH*SWISSCHARGE,1153,3343,3421,,2024-09-26
CH*TAE,1,131,131,,2024-09-26
CH*TES,34,416,416,,2024-09-26
CHEVP,1249,2860,5234,,2024-09-26
CH*AIL,5,25,25,8.0,2024-09-27
CH*AVIA,1,1,2,,2024-09-27
CH*CCC,691,1886,1886,,2024-09-27
CH*CPI,14,37,38,,2024-09-27
CH*DIE,1,1,2,,2024-09-27
CH*EBS,6,6,19,,2024-09-27
CH*ECU,1184,1547,1547,,2024-09-27
CH*ENMOBILECHARGE,21,46,46,,2024-09-27
CH*EVAEMOBILITAET,2,4,4,,2024-09-27
CH*EWACHARGE,13,31,31,58.0,2024-09-27
CH*EWD,8,8,24,,2024-09-27
CH*EWO,7,7,11,,2024-09-27
CH*FASTNED,9,40,58,100.0,2024-09-27
CH*GFT,81,489,489,,2024-09-27
CH*HER,1,1,4,,2024-09-27
CH*ION,10,58,58,,2024-09-27
CH*LIDL,46,46,138,,2024-09-27
CH*MIG,148,507,507,5.0,2024-09-27
CH*MOBILECHARGE,34,96,96,3.0,2024-09-27
CH*MOBIMOEMOBILITY,4,8,8,,2024-09-27
CH*PACEMOBILITY,1,1,1,,2024-09-27
CH*PARKCHARGE,3,5,5,,2024-09-27
CH*REP,177,498,498,41.0,2024-09-27
CH*SCH,54,118,118,,2024-09-27
CH*SCHARGE,2,2,2,,2024-09-27
CH*SHE,272,512,819,,2024-09-27
CH*SWISSCHARGE,1152,3338,3415,,2024-09-27
CH*TAE,1,131,131,,2024-09-27
CH*TES,34,416,416,,2024-09-27
CHEVP,1242,2848,5209,,2024-09-27
CH*AIL,5,25,25,8.0,2024-09-28
CH*AVIA,1,1,2,,2024-09-28
CH*CCC,691,1886,1886,,2024-09-28
CH*CPI,14,37,38,,2024-09-28
CH*DIE,1,1,2,,2024-09-28
CH*EBS,6,6,19,,2024-09-28
CH*ECU,1186,1549,1549,,2024-09-28
CH*ENMOBILECHARGE,21,46,46,,2024-09-28
CH*EVAEMOBILITAET,2,4,4,,2024-09-28
CH*EWACHARGE,13,31,31,58.0,2024-09-28
CH*EWD,8,8,24,,2024-09-28
CH*EWO,7,7,11,,2024-09-28
CH*FASTNED,9,40,58,100.0,2024-09-28
CH*GFT,81,489,489,,2024-09-28
CH*HER,1,1,4,,2024-09-28
CH*ION,10,58,58,,2024-09-28
CH*LIDL,46,46,138,,2024-09-28
CH*MIG,148,507,507,5.0,2024-09-28
CH*MOBILECHARGE,34,96,96,3.0,2024-09-28
CH*MOBIMOEMOBILITY,4,8,8,,2024-09-28
CH*PACEMOBILITY,1,1,1,,2024-09-28
CH*PARKCHARGE,3,5,5,,2024-09-28
CH*REP,177,498,498,41.0,2024-09-28
CH*SCH,54,118,118,,2024-09-28
CH*SCHARGE,2,2,2,,2024-09-28
CH*SHE,272,512,817,,2024-09-28
CH*SWISSCHARGE,1152,3338,3415,,2024-09-28
CH*TAE,1,131,131,,2024-09-28
CH*TES,34,416,416,,2024-09-28
CHEVP,1242,2848,5205,,2024-09-28
CH*AIL,5,25,25,8.0,2024-09-29
CH*AVIA,1,1,2,,2024-09-29
CH*CCC,691,1886,1886,,2024-09-29
CH*CPI,14,37,38,,2024-09-29
CH*DIE,1,1,2,,2024-09-29
CH*EBS,6,6,19,,2024-09-29
CH*ECU,1186,1549,1549,,2024-09-29
CH*ENMOBILECHARGE,21,46,46,,2024-09-29
CH*EVAEMOBILITAET,2,4,4,,2024-09-29
CH*EWACHARGE,13,31,31,58.0,2024-09-29
CH*EWD,8,8,24,,2024-09-29
CH*EWO,7,7,11,,2024-09-29
CH*FASTNED,9,40,58,100.0,2024-09-29
CH*GFT,81,489,489,,2024-09-29
CH*HER,1,1,4,,2024-09-29
CH*ION,10,58,58,,2024-09-29
CH*LIDL,46,46,138,,2024-09-29
CH*MIG,148,509,509,5.0,2024-09-29
CH*MOBILECHARGE,34,96,96,3.0,2024-09-29
CH*MOBIMOEMOBILITY,4,8,8,,2024-09-29
CH*PACEMOBILITY,1,1,1,,2024-09-29
CH*PARKCHARGE,3,5,5,,2024-09-29
CH*REP,177,498,498,41.0,2024-09-29
CH*SCH,54,118,118,,2024-09-29
CH*SCHARGE,2,2,2,,2024-09-29
CH*SHE,282,531,855,,2024-09-29
CH*SWISSCHARGE,1152,3338,3415,,2024-09-29
CH*TAE,1,131,131,,2024-09-29
CH*TES,34,416,416,,2024-09-29
CHEVP,1242,2848,5205,,2024-09-29
CH*AIL,5,25,25,8.0,2024-09-30
CH*AVIA,1,1,2,,2024-09-30
CH*CCC,72,194,194,,2024-09-30
CH*CPI,14,37,38,,2024-09-30
CH*DIE,1,1,2,,2024-09-30
CH*EBS,6,6,19,,2024-09-30
CH*ECU,1186,1549,1549,,2024-09-30
CH*ENMOBILECHARGE,21,46,46,,2024-09-30
CH*EVAEMOBILITAET,2,4,4,,2024-09-30
CH*EWACHARGE,13,31,31,58.0,2024-09-30
CH*EWD,8,8,24,,2024-09-30
CH*EWO,7,7,11,,2024-09-30
CH*FASTNED,9,40,58,100.0,2024-09-30
CH*GFT,81,489,489,,2024-09-30
CH*HER,1,1,4,,2024-09-30
CH*ION,10,58,58,,2024-09-30
CH*LIDL,46,46,138,,2024-09-30
CH*MIG,148,509,509,5.0,2024-09-30
CH*MOBILECHARGE,34,96,96,3.0,2024-09-30
CH*MOBIMOEMOBILITY,4,8,8,,2024-09-30
CH*PACEMOBILITY,1,1,1,,2024-09-30
CH*PARKCHARGE,3,5,5,,2024-09-30
CH*REP,177,498,498,41.0,2024-09-30
CH*SCH,54,118,118,,2024-09-30
CH*SCHARGE,2,2,2,,2024-09-30
CH*SHE,282,531,855,,2024-09-30
CH*SWISSCHARGE,1068,3138,3205,,2024-09-30
CH*TAE,1,131,131,,2024-09-30
CH*TES,34,416,416,,2024-09-30
CHEVP,1242,2848,5205,,2024-09-30
CH*AIL,5,25,25,8.0,2024-10-01
CH*AVIA,1,1,2,,2024-10-01
CH*CCC,290,388,388,,2024-10-01
CH*CPI,14,37,38,,2024-10-01
CH*DIE,1,1,2,,2024-10-01
CH*EBS,6,6,19,,2024-10-01
CH*ECU,1186,1549,1549,,2024-10-01
CH*ENMOBILECHARGE,21,46,46,,2024-10-01
CH*EVAEMOBILITAET,2,4,4,,2024-10-01
CH*EWACHARGE,13,31,31,58.0,2024-10-01
CH*EWD,8,8,24,,2024-10-01
CH*EWO,7,7,11,,2024-10-01
CH*FASTNED,9,40,58,100.0,2024-10-01
CH*GFT,81,489,489,,2024-10-01
CH*HER,1,1,4,,2024-10-01
CH*ION,10,58,58,,2024-10-01
CH*LIDL,46,46,138,,2024-10-01
CH*MIG,149,511,511,5.0,2024-10-01
CH*MOBILECHARGE,34,96,96,3.0,2024-10-01
CH*MOBIMOEMOBILITY,4,8,8,,2024-10-01
CH*PACEMOBILITY,1,1,1,,2024-10-01
CH*PARKCHARGE,3,5,5,,2024-10-01
CH*REP,177,498,498,41.0,2024-10-01
CH*SCH,54,118,118,,2024-10-01
CH*SCHARGE,2,2,2,,2024-10-01
CH*SHE,282,531,855,,2024-10-01
CH*SWISSCHARGE,1155,3330,3408,,2024-10-01
CH*TAE,1,131,131,,2024-10-01
CH*TES,34,416,416,,2024-10-01
CHEVP,1236,2835,5182,,2024-10-01
CH*AIL,5,25,25,8.0,2024-10-02
CH*AVIA,1,1,2,,2024-10-02
CH*CCC,71,194,194,,2024-10-02
CH*CPI,14,37,38,,2024-10-02
CH*DIE,1,1,2,,2024-10-02
CH*EBS,6,6,19,,2024-10-02
CH*ECU,1185,1548,1548,,2024-10-02
CH*ENMOBILECHARGE,21,46,46,,2024-10-02
CH*EVAEMOBILITAET,2,4,4,,2024-10-02
CH*EWACHARGE,13,31,31,58.0,2024-10-02
CH*EWD,8,8,24,,2024-10-02
CH*EWO,7,7,11,,2024-10-02
CH*FASTNED,9,40,58,100.0,2024-10-02
CH*GFT,81,489,489,,2024-10-02
CH*HER,1,1,4,,2024-10-02
CH*ION,10,58,58,,2024-10-02
CH*LIDL,46,46,138,,2024-10-02
CH*MIG,149,511,511,5.0,2024-10-02
CH*MOBILECHARGE,34,96,96,3.0,2024-10-02
CH*MOBIMOEMOBILITY,4,8,8,,2024-10-02
CH*PACEMOBILITY,1,1,1,,2024-10-02
CH*PARKCHARGE,3,5,5,,2024-10-02
CH*REP,177,498,498,41.0,2024-10-02
CH*SCH,54,118,118,,2024-10-02
CH*SCHARGE,2,2,2,,2024-10-02
CH*SHE,284,534,866,,2024-10-02
CH*SWISSCHARGE,1154,3330,3405,,2024-10-02
CH*TAE,1,131,131,,2024-10-02
CH*TES,34,416,416,,2024-10-02
CHEVP,1225,2814,5138,,2024-10-02
CH*AIL,5,25,25,8.0,2024-10-03
CH*AVIA,1,1,2,,2024-10-03
CH*CCC,516,1394,1394,,2024-10-03
CH*CPI,14,37,38,,2024-10-03
CH*DIE,1,1,2,,2024-10-03
CH*EBS,6,6,19,,2024-10-03
CH*ECU,1185,1540,1540,,2024-10-03
CH*ENMOBILECHARGE,21,46,46,,2024-10-03
CH*EVAEMOBILITAET,2,4,4,,2024-10-03
CH*EWACHARGE,13,31,31,58.0,2024-10-03
CH*EWD,8,8,24,,2024-10-03
CH*EWO,7,7,11,,2024-10-03
CH*FASTNED,9,40,58,100.0,2024-10-03
CH*GFT,81,489,489,,2024-10-03
CH*HER,1,1,4,,2024-10-03
CH*ION,10,58,58,,2024-10-03
CH*LIDL,46,46,138,,2024-10-03
CH*MIG,149,511,511,5.0,2024-10-03
CH*MOBILECHARGE,34,96,96,3.0,2024-10-03
CH*MOBIMOEMOBILITY,4,8,8,,2024-10-03
CH*PACEMOBILITY,1,1,1,,2024-10-03
CH*PARKCHARGE,3,5,5,,2024-10-03
CH*REP,177,498,498,41.0,2024-10-03
CH*SCH,54,118,118,,2024-10-03
CH*SCHARGE,2,2,2,,2024-10-03
CH*SHE,287,548,888,,2024-10-03
CH*SWISSCHARGE,1154,3328,3403,,2024-10-03
CH*TAE,1,131,131,,2024-10-03
CH*TES,34,416,416,,2024-10-03
CHEVP,1221,2804,5119,,2024-10-03
CH*AIL,5,25,25,8.0,2024-10-04
CH*AVIA,1,1,2,,2024-10-04
CH*CCC,70,194,194,,2024-10-04
CH*CPI,15,41,42,,2024-10-04
CH*DIE,1,1,2,,2024-10-04
CH*EBS,6,6,19,,2024-10-04
CH*ECU,1186,1541,1541,,2024-10-04
CH*ENMOBILECHARGE,21,46,46,,2024-10-04
CH*EVAEMOBILITAET,2,4,4,,2024-10-04
CH*EWACHARGE,13,31,31,58.0,2024-10-04
CH*EWD,8,8,24,,2024-10-04
CH*EWO,7,7,11,,2024-10-04
CH*FASTNED,9,40,58,100.0,2024-10-04
CH*GFT,81,489,489,,2024-10-04
CH*HER,1,1,4,,2024-10-04
CH*ION,10,58,58,,2024-10-04
CH*LIDL,46,46,138,,2024-10-04
CH*MIG,149,511,511,5.0,2024-10-04
CH*MOBILECHARGE,34,96,96,3.0,2024-10-04
CH*MOBIMOEMOBILITY,4,8,8,,2024-10-04
CH*PACEMOBILITY,1,1,1,,2024-10-04
CH*PARKCHARGE,3,5,5,,2024-10-04
CH*REP,177,498,498,41.0,2024-10-04
CH*SCH,54,118,118,,2024-10-04
CH*SCHARGE,2,2,2,,2024-10-04
CH*SHE,292,556,902,,2024-10-04
CH*SWISSCHARGE,1153,3326,3401,,2024-10-04
CH*TAE,1,131,131,,2024-10-04
CH*TES,34,416,416,,2024-10-04
CHEVP,1220,2802,5114,,2024-10-04
CH*AIL,5,25,25,8.0,2024-10-05
CH*AVIA,1,1,2,,2024-10-05
CH*CCC,688,1890,1890,,2024-10-05
CH*CPI,15,41,42,,2024-10-05
CH*DIE,1,1,2,,2024-10-05
CH*EBS,6,6,19,,2024-10-05
CH*ECU,1187,1542,1542,,2024-10-05
CH*ENMOBILECHARGE,21,46,46,,2024-10-05
CH*EVAEMOBILITAET,2,4,4,,2024-10-05
CH*EWACHARGE,13,31,31,58.0,2024-10-05
CH*EWD,8,8,24,,2024-10-05
CH*EWO,7,7,11,,2024-10-05
CH*FASTNED,9,40,58,100.0,2024-10-05
CH*GFT,81,489,489,,2024-10-05
CH*HER,1,1,4,,2024-10-05
CH*ION,10,58,58,,2024-10-05
CH*LIDL,46,46,138,,2024-10-05
CH*MIG,149,511,511,5.0,2024-10-05
CH*MOBILECHARGE,34,96,96,3.0,2024-10-05
CH*MOBIMOEMOBILITY,4,8,8,,2024-10-05
CH*PACEMOBILITY,1,1,1,,2024-10-05
CH*PARKCHARGE,3,5,5,,2024-10-05
CH*REP,177,498,498,41.0,2024-10-05
CH*SCH,54,118,118,,2024-10-05
CH*SCHARGE,2,2,2,,2024-10-05
CH*SHE,307,584,956,,2024-10-05
CH*SWISSCHARGE,1154,3328,3404,,2024-10-05
CH*TAE,1,131,131,,2024-10-05
CH*TES,34,416,416,,2024-10-05
CHEVP,1219,2803,5115,,2024-10-05
CH*AIL,5,25,25,8.0,2024-10-06
CH*AVIA,1,1,2,,2024-10-06
CH*CCC,688,1890,1890,,2024-10-06
CH*CPI,15,41,42,,2024-10-06
CH*DIE,1,1,2,,2024-10-06
CH*EBS,6,6,19,,2024-10-06
CH*ECU,1187,1542,1542,,2024-10-06
CH*ENMOBILECHARGE,21,46,46,,2024-10-06
CH*EVAEMOBILITAET,2,4,4,,2024-10-06
CH*EWACHARGE,13,31,31,58.0,2024-10-06
CH*EWD,8,8,24,,2024-10-06
CH*EWO,7,7,11,,2024-10-06
CH*FASTNED,9,40,58,100.0,2024-10-06
CH*GFT,81,489,489,,2024-10-06
CH*HER,1,1,4,,2024-10-06
CH*ION,10,58,58,,2024-10-06
CH*LIDL,46,46,138,,2024-10-06
CH*MIG,149,511,511,5.0,2024-10-06
CH*MOBILECHARGE,34,96,96,3.0,2024-10-06
CH*MOBIMOEMOBILITY,4,8,8,,2024-10-06
CH*PACEMOBILITY,1,1,1,,2024-10-06
CH*PARKCHARGE,3,5,5,,2024-10-06
CH*REP,177,498,498,41.0,2024-10-06
CH*SCH,54,118,118,,2024-10-06
CH*SCHARGE,2,2,2,,2024-10-06
CH*SHE,311,593,974,,2024-10-06
CH*SWISSCHARGE,1153,3326,3401,,2024-10-06
CH*TAE,1,131,131,,2024-10-06
CH*TES,34,416,416,,2024-10-06
CHEVP,1219,2803,5115,,2024-10-06
CH*AIL,5,25,25,8.0,2024-10-07
CH*AVIA,1,1,2,,2024-10-07
CH*CCC,688,1890,1890,,2024-10-07
CH*CPI,15,41,42,,2024-10-07
CH*DIE,1,1,2,,2024-10-07
CH*EBS,6,6,19,,2024-10-07
CH*ECU,1187,1542,1542,,2024-10-07
CH*ENMOBILECHARGE,21,46,46,,2024-10-07
CH*EVAEMOBILITAET,2,4,4,,2024-10-07
CH*EWACHARGE,13,31,31,58.0,2024-10-07
CH*EWD,8,8,24,,2024-10-07
CH*EWO,7,7,11,,2024-10-07
CH*FASTNED,9,40,58,100.0,2024-10-07
CH*GFT,81,489,489,,2024-10-07
CH*HER,1,1,4,,2024-10-07
CH*ION,10,58,58,,2024-10-07
CH*LIDL,46,46,138,,2024-10-07
CH*MIG,149,511,511,5.0,2024-10-07
CH*MOBILECHARGE,34,96,96,3.0,2024-10-07
CH*MOBIMOEMOBILITY,4,8,8,,2024-10-07
CH*PACEMOBILITY,1,1,1,,2024-10-07
CH*PARKCHARGE,3,5,5,,2024-10-07
CH*REP,177,498,498,41.0,2024-10-07
CH*SCH,54,118,118,,2024-10-07
CH*SCHARGE,2,2,2,,2024-10-07
CH*SHE,312,597,978,,2024-10-07
CH*SWISSCHARGE,1153,3326,3401,,2024-10-07
CH*TAE,1,131,131,,2024-10-07
CH*TES,34,416,416,,2024-10-07
CHEVP,1219,2803,5115,,2024-10-07
